,PV_generation,Price,Consumption,charging,SOC
26,0.0,0.05,3003.316548779994,-8.827659884051468e-07,0.0500000002206915
27,0.0,0.05,2665.443437042245,8.827659979599317e-07,0.05
28,0.0,0.0455,2765.553988668244,-430.1868202354595,0.15754670505886487
29,0.0,0.0451,2740.526350761744,-603.3010589879035,0.30837196980584075
30,0.0,0.054799999999999995,3078.399462499493,-17.049673267415862,0.31263438812269473
31,0.0,0.0521,3328.675841564493,-356.9299993905526,0.4018668879703329
32,2737.053586176,0.0585,5718.815261635238,-23.900547459383,0.4078420248351786
33,5804.8163496960005,0.060950000000000004,4279.726082011491,134.17767293006014,0.3742976066026636
34,8097.688682496001,0.060399999999999995,3366.217298424243,-71.4306759732389,0.3921552755959733
35,9508.056211584,0.061,3716.604229115242,98.09424122621284,0.36763171528942007
36,9703.201404288002,0.06409999999999999,3466.3278500502424,251.82254691973725,0.30467607855948575
37,8928.813062400002,0.064,3891.7976944607417,51.21498715792403,0.29187233177000477
38,7049.996653056002,0.063,5656.246166868988,-59.69759725600167,0.3067967310840052
39,3290.6902049280006,0.054,3616.493677489242,-250.42411804330777,0.3694027605948321
40,215.06138304000007,0.0757,4742.73738328174,158.73051428412685,0.3297201320238004
41,0.0,0.1046,3140.968557265743,737.4510525386488,0.1453573688891382
42,0.0,0.08505,3140.968557265743,381.4294755565528,0.04999999999999999
43,0.0,0.07,4016.9358839932415,-6.453016241270175e-14,0.05
44,0.0,0.062,9885.91697306748,-1.6116204610025028e-14,0.05000000000000001
45,0.0,0.059,7933.761216360483,-52.12933026616847,0.06303233256654213
46,0.0,0.051,7320.584087651235,-768.1564394409444,0.2550714424267782
47,0.0,0.063,4317.267538871241,410.22095873814584,0.15251620274224176
48,0.0,0.063,4004.422065039992,410.06481096898887,0.049999999999994535
49,0.0,0.062,2865.664540294244,-2.1895374402447487e-11,0.05000000000000001
50,0.0,0.058,2915.719816107244,1.601518536542198e-14,0.05
51,0.0,0.0514,2928.2336350604937,-3.808862332151746e-14,0.05000000000000001
52,0.0,0.045,2552.8190664629947,-114.54495591353803,0.07863623897838451
53,0.0,0.044,2715.498712855244,-295.9467467558722,0.15262292566735255
54,0.0,0.0465,2815.6092644812443,-258.3292156184166,0.2172052295719567
55,0.0,0.0416,3704.090410161992,-560.2593521873077,0.35727006761878366
56,2732.0326978560006,0.054,5055.582857112989,-193.79344392264446,0.4057184285994448
57,5723.8126848,0.0605,3891.7976944607417,82.10472146671488,0.3851922482327661
58,8112.918710400001,0.062,4592.57155584274,106.71634383770484,0.3585131622733399
59,9520.943158272,0.06,3153.482376218993,-42.68188999425454,0.3691836347719035
60,9738.180259584,0.066,4167.101711432241,248.76744170827502,0.30699177434483477
61,8963.12246592,0.066,5180.721046645489,62.99294930946804,0.29124353701746775
62,7046.816757120002,0.064,5581.163253149488,-47.85901027570393,0.30320828958639373
63,4272.608597376,0.055,7595.888104622734,-265.4221335966887,0.3695638229855659
64,231.63031449600004,0.08,3791.687142834742,279.1731246473596,0.299770541823726
65,0.0,0.1,3679.062772255492,776.8573257917211,0.10555621037579571
66,0.0,0.0772,3078.399462499493,222.22484150318033,0.05000000000000063
67,0.0,0.07,6669.865502082235,2.5377390865782695e-12,0.049999999999999996
68,0.0,0.0593,7170.418260212235,-59.777486934820566,0.06494437173370514
69,0.0,0.06,7520.805190903235,59.77748693482056,0.05
70,0.0,0.0507,5268.317779318239,-756.7445780184261,0.2391861445046065
71,0.0,0.057,4993.013762346739,50.98053046711703,0.22644101188782725
72,0.0,0.057,3478.841669003493,89.57832924307624,0.2040464295770582
73,0.0,0.058,3603.9798585359927,500.0535746802599,0.07903303590699323
74,0.0,0.053,2765.553988668244,116.13214362797297,0.04999999999999999
75,0.0,0.04275,2640.415799135744,-379.4341251843422,0.14485853129608553
76,0.0,0.04,2715.498712855244,-685.0343249708774,0.31611711253880487
77,0.0,0.0511,2552.8190664629947,-301.18805341583925,0.3914141258927647
78,0.0,0.057,2890.692178200744,-62.19079062338572,0.4069618235486111
79,0.0,0.0581,4392.350452590741,-137.01941205518622,0.44121667656240765
80,2702.4094567680004,0.061200000000000004,4530.00246107649,-55.199492730959015,0.4550165497451474
81,5715.611900544001,0.062,4167.101711432241,237.99873394661932,0.3955168662584925
82,8067.898078464001,0.062,3891.7976944607417,285.07782710456536,0.3242474094823512
83,9414.667688832,0.062,3478.841669003493,270.2545585396006,0.25668376984745106
84,9690.314457600003,0.062,4417.37809049724,84.0717399676491,0.2356658348555388
85,8936.009668992001,0.062200000000000005,5305.859236177988,-60.100154998607586,0.2506908736051907
86,7042.632683520001,0.0585,5706.301442681988,-223.88320559747268,0.3066616750045589
87,4344.407300352,0.058,5255.8039603649895,-229.3860056870064,0.36400817642631045
88,264.600814464,0.078,3478.841669003493,184.40662343953434,0.3179065205664269
89,0.0,0.10225,4429.891909450491,705.577744435659,0.14151208445751212
90,0.0,0.08775,3829.228599694492,366.04833783004756,0.05000000000000024
91,0.0,0.06656000000000001,4942.95848653374,9.570231083978155e-13,0.05
92,0.0,0.058,7132.876803352486,-346.1834029144675,0.13654585072861686
93,0.0,0.06,6419.5891230172365,346.1834029144674,0.05
94,0.0,0.055,4905.417029673989,-623.6681810064046,0.20591704525160115
95,0.0,0.058,4667.65446956224,623.6681810064035,0.050000000000000266
96,0.0,0.056,3491.3554879567423,-1.4111010107457131,0.05035277525268669
97,0.0,0.056,3165.9961951722435,1.4111010107467499,0.05
98,0.0,0.0509,2740.526350761744,-199.17525907290045,0.09979381476822512
99,0.0,0.0498,2803.095445527994,-397.0186103917862,0.19904846736617166
100,0.0,0.0495,2565.3328854162446,-480.84016901561193,0.3192585096200746
101,0.0,0.054,2928.2336350604937,-333.045440146155,0.40251986965661335
102,0.0,0.0633,2753.040169714994,203.03466222672736,0.3517612040999315
103,0.0,0.061700000000000005,3003.316548779994,-199.77428101965614,0.40170477435484553
104,2695.380213120001,0.064,3854.256237600992,76.96694783644718,0.38246303739573373
105,5826.406169472,0.066,4467.433366310241,310.68973730580575,0.3047906030692823
106,8199.277989504,0.064,3766.659504928242,-187.11441098202715,0.35156920581478907
107,9508.893026304,0.0648,4617.599193749241,-131.72718602355403,0.3845010023206776
108,9921.442683264002,0.0676,5418.483606757239,164.2075898979894,0.34344910484618024
109,9048.979656192,0.0664,4905.417029673989,13.764062580955072,0.3400080892009415
110,7194.598236672002,0.0655,6882.600424287486,-98.19048034007575,0.3645557092859604
111,4400.80861248,0.067,5180.721046645489,-102.11960972653475,0.3900856117175941
112,281.3371088640001,0.092,5506.080339429988,255.61018968436815,0.32618306429650207
113,0.0,0.125,6144.285106045737,748.1603947507244,0.13914296560882095
114,0.0,0.098,3641.521315395744,356.5718624352838,0.05
115,0.0,0.0772,3754.145685974992,-2.398081733190338e-14,0.05000000000000001
116,0.0,0.0631,4392.350452590741,4.4297898682543746e-14,0.049999999999999996
117,0.0,0.0628,3966.880608180241,-2.5868196473766147e-14,0.05
118,0.0,0.0549,4392.350452590741,3.77701582349647e-15,0.05
119,0.0,0.048,4967.986124440239,-6.94363064229606e-05,0.05000001735907661
120,0.0,0.048,3491.3554879567423,6.943630641373322e-05,0.05
121,0.0,0.0476,4029.449702946492,-0.0015543824936353216,0.05000038859562341
122,0.0,0.046,2740.526350761744,-401.99049378899406,0.15049801204287191
123,0.0,0.0474,2765.553988668244,-260.4345968286597,0.21560666125003686
124,0.0,0.048,2427.680876930495,-235.46859620702784,0.2744738103017938
125,0.0,0.049,2728.0125318084943,-208.8312087938789,0.3266816125002635
126,0.0,0.0545,2427.680876930495,-199.45064659553535,0.3765442741491474
127,0.0,0.065,2540.3052475097443,-161.45721568222288,0.4169085780697031
128,2699.062197888001,0.077,2615.3881612292444,-88.0569764748145,0.4389228221884067
129,5784.732796416,0.0979,3428.7863931904926,108.43686196920234,0.4118136066961061
130,8152.751091072,0.1,3716.604229115242,38.14490108121566,0.4022773814258022
131,9539.520445056001,0.102,4367.322814684241,-41.66896863649714,0.4126946235849265
132,9776.171647872003,0.12,5218.262503505239,136.9583840983641,0.37845502756033544
133,9023.540488704,0.11,7746.053932061734,-9.952185535277557,0.38094307394415483
134,7189.409985408001,0.108,8284.148147051483,-73.80551863360694,0.39939445360255654
135,4344.072574464,0.12,4993.013762346739,-57.762997609817404,0.41383520300501087
136,281.3371088640001,0.5,5193.234865598739,468.57859319655046,0.29669055470587324
137,0.0,0.73745,5243.290141411739,890.5393898662056,0.07405570723932184
138,0.0,0.298,6469.644398830236,96.22282895728733,0.05
139,0.0,0.1172,6945.169519053736,-3.4967483817821914e-14,0.05000000000000001
140,0.0,0.072,7258.014992884985,-1.6480802203996253e-14,0.05000000000000002
141,0.0,0.0565,6920.141881147235,1.4626245149440122e-14,0.05000000000000001
142,0.0,0.0515,6694.893139988736,-624.0892215317634,0.20602230538294086
143,0.0,0.0521,4117.0464356192415,624.0892215317633,0.050000000000000044
144,0.0,0.04914,3516.383125863242,1.257576682451253e-13,0.05000000000000001
145,0.0,0.047299999999999995,2940.747454013744,-143.94814171883388,0.08598703542970848
146,0.0,0.0455,2665.443437042245,-356.9489133478098,0.17522426376666095
147,0.0,0.0455,2665.443437042245,-393.6583967002367,0.27363886294172013
148,0.0,0.0489,2477.7361527434946,-299.25876472759586,0.3484535541236191
149,0.0,0.0573,2540.3052475097443,-156.12413066159272,0.3874845867890173
150,0.0,0.065,3028.344186686493,-115.2614310310499,0.41629994454677977
151,0.0,0.0732,3904.311513413992,-94.51801492761018,0.4399294482786823
152,615.560908032,0.08159999999999999,6832.545148474485,-46.03742518379012,0.4514388045746298
153,1727.0182191360004,0.09,5355.914511990988,334.8517079666988,0.3677258775829551
154,864.931694592,0.09,4392.350452590741,336.95955095803043,0.28348598984344753
155,2079.1498533120002,0.0881,4379.836633637491,29.614703255802727,0.27608231402949684
156,8573.836258176,0.087,3441.300212143743,-27.91605579352743,0.2830613279778787
157,7523.2990586880005,0.094,4680.1682885154905,-87.40328434465204,0.3049121490640417
158,7121.125904256001,0.085,4655.14065060899,-142.6692452203389,0.3405794603691264
159,4420.055351040001,0.1,4780.27884014149,-92.57876752452036,0.3637241522502565
160,314.307608832,0.2375,4404.864271543991,346.7642328494946,0.27703309403788284
161,0.0,0.3875,3391.244936330743,880.9652280030426,0.05679178703712218
162,0.0,0.155,4555.030098982991,27.167148148488685,0.05
163,0.0,0.0877,6507.185855689987,-1.2516106854605091e-14,0.05
164,0.0,0.0669,10699.315205028728,-6.8334116531487734e-15,0.05
165,0.0,0.0581,9185.14311168548,1.6971009474759654e-14,0.049999999999999996
166,0.0,0.054,9185.14311168548,-624.0892215317022,0.2060223053829255
167,0.0,0.056100000000000004,6269.423295578237,624.0892215317327,0.04999999999999233
168,0.0,0.0535,3629.007496442493,-3.068647700741972e-11,0.05
169,0.0,0.0499,2878.178359247494,3.766950435671999e-15,0.05
170,0.0,0.0466,2753.040169714994,-303.47537440980506,0.12586884360245126
171,0.0,0.046,2715.498712855244,-398.68444687876206,0.22553995532214177
172,0.0,0.04895,2828.1230834344938,-339.58972462326994,0.31043738647795927
173,0.0,0.0544,2515.2776096032444,-287.4857426319943,0.38230882213595785
174,0.0,0.067,2865.664540294244,-158.38212486279284,0.42190435335165605
175,0.0,0.08,3816.714780741242,-41.64355269684854,0.4323152415258682
176,2745.0870074880004,0.0856,5806.411994307988,-17.054052850959426,0.4365787547386081
177,5771.511123840002,0.092,4092.018797712741,29.191712171209414,0.42928082669580575
178,8198.775900672,0.097,3929.339151320492,311.4121991371186,0.3514277769115261
179,9662.699571840001,0.095,4317.267538871241,88.66996555473317,0.3292602855228428
180,9917.09124672,0.1025,3478.841669003493,75.56983105136376,0.3103678277600019
181,9245.965841280004,0.0988,5130.665770832489,-48.461665710120364,0.322483244187532
182,7233.426439680001,0.09,5806.411994307988,-122.37966557298697,0.35307816058077873
183,4404.657960192001,0.1025,3916.825332367242,-93.24308798696167,0.37638893257751915
184,330.8765402880001,0.2625,3691.5765912087422,265.8921690486903,0.3099158903153466
185,0.0,0.525,3829.228599694492,891.2122815602074,0.08711281992529477
186,0.0,0.22490000000000002,3666.5489533022414,148.45127970117906,0.05
187,0.0,0.089,8083.927043799482,-4.518549244014768e-14,0.05000000000000002
188,0.0,0.071,9848.375516207729,2.9733554954584445e-14,0.05000000000000001
189,0.0,0.0635,11675.393083382223,-162.28462814501026,0.09057115703625257
190,0.0,0.061,8959.894370526981,-697.6908201529661,0.2649938620744941
191,0.0,0.067,6719.920777895236,610.7385046292976,0.11230923591716971
192,0.0,0.0659,4254.698444104991,249.23694366863256,0.05000000000001157
193,0.0,0.063,2953.2612729669936,4.6270970270555414e-11,0.05
194,0.0,0.0598,2865.664540294244,-4.3630015053327044e-14,0.05000000000000002
195,0.0,0.058,2702.9848939019944,-171.0756459687815,0.09276891149219539
196,0.0,0.057,2640.415799135744,-370.09527285507556,0.18529272970596428
197,0.0,0.058,2577.8467043694945,-328.0495040417616,0.2673051057164047
198,0.0,0.0593,2990.8027298267434,-256.80651185003154,0.3315067336789126
199,0.0,0.06,4279.726082011491,-234.37870526494365,0.39010140999514853
200,2809.6891038720005,0.06659999999999999,6056.6883733729865,169.11764614009434,0.34782199846012496
201,5784.398070528001,0.065,4767.76502118824,-10.466548751939596,0.35043863564810984
202,8228.566504704002,0.065,3616.493677489242,24.36051529135674,0.3443485068252707
203,9754.247102208003,0.07,4655.14065060899,371.15086960657254,0.25156078942362753
204,9135.004209408002,0.074,4592.57155584274,420.2359182388784,0.14650180986390793
205,9352.910762496002,0.067,5443.511244663739,-120.57986676044065,0.1766467765540181
206,7440.287038464001,0.059,4592.57155584274,-215.88170436338245,0.23061720264486368
207,4641.811251840001,0.0575,3866.770056554242,-222.74209719779077,0.28630272694431136
208,330.8765402880001,0.08020000000000001,3566.438401676243,20.341258157306598,0.2812174124049847
209,0.0,0.1625,3916.825332367242,862.4585275057357,0.06560278052855079
210,0.0,0.084,4755.25120223499,62.411122114203124,0.05
211,0.0,0.07,7595.888104622734,2.000094470419293e-14,0.049999999999999996
212,0.0,0.06505,8384.258698677482,-2.1640780845840705e-14,0.05
213,0.0,0.06315,11888.128005587476,-61.56454119932715,0.06539113529983179
214,0.0,0.0578,6219.368019765237,-692.8688890237624,0.2386083575557724
215,0.0,0.0685,5418.483606757239,720.039860876368,0.05859839233668038
216,0.0,0.064,3666.5489533022414,-603.3779429786154,0.20944287808133422
217,0.0,0.065,3741.631867021742,637.7715123253366,0.05000000000000007
218,0.0,0.0603,2890.692178200744,2.3962373554073384e-13,0.05000000000000001
219,0.0,0.055549999999999995,2790.581626574744,-1.7673610132066456e-15,0.05000000000000001
220,0.0,0.052,2803.095445527994,-188.78207246859583,0.09719551811714897
221,0.0,0.052,2765.553988668244,-291.09078331853596,0.16996821394678296
222,0.0,0.0577,2690.4710749487444,-42.653640684979635,0.18063162411802788
223,0.0,0.048299999999999996,3854.256237600992,-577.9046679316705,0.3251077911009455
224,2839.8144337920003,0.059,4905.417029673989,-246.48520427290325,0.38672909216917134
225,6024.898621056001,0.065,5043.06903815974,-55.30855345337058,0.400556230532514
226,8356.264430976,0.072,5118.151951879238,456.2794639167824,0.2864863645533184
227,9784.03770624,0.068,4117.0464356192415,115.82253153166563,0.25753073167040197
228,10194.91373376,0.074,4617.599193749241,280.1418445491582,0.18749527053311243
229,9325.463239680003,0.068,5343.400693037738,-99.48353631932278,0.21236615461294311
230,7551.750759168001,0.064,5305.859236177988,-184.00233606539405,0.2583667386292916
231,4804.488033408,0.0585,4304.753719917992,-270.12936250410917,0.3258990792553189
232,347.2781088000001,0.0885,4617.599193749241,250.94975914341168,0.263161639469466
233,0.0,0.11965,4004.422065039992,821.5159543241563,0.05778265088842696
234,0.0,0.078,3516.383125863242,31.130603553707825,0.05
235,0.0,0.072,4742.73738328174,3.110188775504483e-14,0.049999999999999996
236,0.0,0.06,9147.60165482573,-55.942131777479844,0.06398553294436995
237,0.0,0.060899999999999996,9810.83405934798,55.94213177747979,0.05000000000000001
238,0.0,0.054,7270.528811838235,-624.0892215317627,0.2060223053829407
239,0.0,0.064,4417.37809049724,624.089221531763,0.04999999999999996
240,0.0,0.055200000000000006,4204.643168291991,-1.6369253323756176e-13,0.05
241,0.0,0.053,2915.719816107244,2.8081461111980624e-14,0.049999999999999996
242,0.0,0.05,2878.178359247494,-230.66496166100578,0.10766624041525144
243,0.0,0.0466,2690.4710749487444,-527.22514843311,0.23947252752352893
244,0.0,0.049,2702.9848939019944,-481.3395101857248,0.3598074050699601
245,0.0,0.06,2652.929618088994,-58.69120080539552,0.374480205271309
246,0.0,0.06720000000000001,3103.4271004059933,459.59756677465936,0.2595808135776442
247,0.0,0.06,3766.659504928242,-412.86915435479284,0.3627981021663424
248,2803.9987637760005,0.065,6069.202192326237,-79.96529423967792,0.3827894257262619
249,4233.780394368,0.066,4367.322814684241,-91.37505857222206,0.40563319036931744
250,8231.076948864002,0.067,3516.383125863242,92.15725254752644,0.3825938772324358
251,9633.913145472003,0.0697,3316.162022611243,507.38876090001344,0.25574668700743247
252,7107.234779904002,0.0691,3303.648203657993,90.45817225448174,0.23313214394381204
253,9317.262455424003,0.0693,4592.57155584274,-54.530616865437466,0.2467647981601714
254,7447.985733888,0.06509999999999999,6769.976053708236,-249.29418026674648,0.309088343226858
255,4568.506282368001,0.065,4867.87557281424,-269.77661422669877,0.37653249678353273
256,380.41597171200004,0.085,6019.146916513238,272.5138659655931,0.3084040302921345
257,0.0,0.0986,3416.2725742372427,683.7319356893616,0.13747104636979407
258,0.0,0.088,3954.366789226992,349.8841854791763,0.04999999999999999
259,0.0,0.0761,4104.532616665991,-7.949196856316121e-14,0.05000000000000001
260,0.0,0.067,8159.009957518982,4.4297898682543746e-14,0.049999999999999996
261,0.0,0.062,6432.102941970486,-2.0515165102917908e-14,0.05
262,0.0,0.056,3904.311513413992,-1.2885214114704742e-15,0.05
263,0.0,0.055200000000000006,3491.3554879567423,-6.34633537836117e-14,0.05000000000000002
264,0.0,0.051,3328.675841564493,-623.6681810046887,0.2059170452511722
265,0.0,0.054,3128.4547383124936,385.8241631800856,0.1094610044561508
266,0.0,0.0521,2928.2336350604937,-187.04040946142717,0.15622110682150758
267,0.0,0.051,2677.957255995494,-364.91759407939423,0.24745050534135615
268,0.0,0.051,2490.2499716967445,-343.8236266978529,0.3334064120158194
269,0.0,0.055600000000000004,2615.3881612292444,-113.23978848547524,0.3617163591371882
270,0.0,0.06,2540.3052475097443,-66.92141585554232,0.37844671310107375
271,0.0,0.062,2465.2223337902446,-121.16575904707445,0.4087381528628424
272,2820.902421120001,0.068,2965.7750919202435,-109.92327011210594,0.4362189703908689
273,6069.082438272001,0.078,4304.753719917992,32.8707531102985,0.42800128211329425
274,8474.42266944,0.08,8221.579052285233,-63.5478603163162,0.4438882471923733
275,9861.526749312003,0.085,5005.52758129999,38.958062300943304,0.43414873161713746
276,10274.578495104,0.087,5005.52758129999,164.47130643904094,0.39303090500737725
277,9502.533234432,0.0892,6419.5891230172365,54.71274040497292,0.379352719906134
278,7613.842411392002,0.087,6069.202192326237,-22.553977439210744,0.3849912142659367
279,4934.529040896,0.09,5656.246166868988,-15.924123105453038,0.38897224504229994
280,380.41597171200004,0.19519999999999998,4367.322814684241,217.46349620505097,0.3346063709910372
281,0.0,0.5,4842.84793490774,909.1213048602937,0.10732604477596377
282,0.0,0.209,3679.062772255492,229.3041791038429,0.05000000000000305
283,0.0,0.0952,4717.70974537524,1.215034388232922e-11,0.05000000000000001
284,0.0,0.078,7295.556449744734,1.5642575754820677e-14,0.05
285,0.0,0.0595,6419.5891230172365,-2.368135123073211e-14,0.05000000000000001
286,0.0,0.055600000000000004,4892.90321072074,-624.0892214711091,0.2060223053677773
287,0.0,0.057,6031.660735466488,624.0892214711092,0.04999999999999999
288,0.0,0.0555,4154.587892478991,-0.9779858750640201,0.05024449646876599
289,0.0,0.0555,3191.023833078744,-197.23417914742768,0.09955304125562292
290,0.0,0.0555,2815.6092644812443,-250.70719274209753,0.1622298394411473
291,0.0,0.0555,2402.6532390239945,-237.58179592851909,0.22162528842327706
292,0.0,0.0555,2753.040169714994,-255.1889873487479,0.285422535260464
293,0.0,0.0579,2878.178359247494,-170.44683834410466,0.3280342448464902
294,0.0,0.0636,2702.9848939019944,-170.69272481745924,0.370707426050855
295,0.0,0.07629999999999999,2903.205997153994,-132.731685393434,0.4038903473992135
296,1332.20903424,0.0871,2840.636902387744,-153.02133581709282,0.4421456813534867
297,4279.470478080001,0.119,5731.329080588488,3.3845913487925836,0.44129953351628853
298,6442.301803392002,0.12830000000000003,4630.113012702491,2.772501025284236,0.4406064082599675
299,7589.909510400001,0.1388,8096.440862752733,305.4669697501653,0.3642396658224262
300,8801.784587904001,0.15,4805.306478047989,263.0786564273597,0.29847000171558624
301,9377.680478208002,0.145,9573.07149923623,3.1281495105377566,0.2976879643379518
302,7412.672152704003,0.1375,8133.9823196124835,-69.37321191742468,0.31503126731730796
303,4655.702376192,0.0975,6744.948415801736,-113.62908144327169,0.3434385376781259
304,413.55383462400005,0.2125,4379.836633637491,16.325344526729925,0.3393572015464434
305,0.0,1.0,4417.37809049724,914.4583670208876,0.11074260979122147
306,0.0,0.4137,4041.963521899741,242.97043916488587,0.05
307,0.0,0.13,5618.704710009238,-1.986578824164287e-14,0.05000000000000001
308,0.0,0.0782,9285.25366331148,-5.3807706597713076e-15,0.05000000000000001
309,0.0,0.0665,6895.114243240736,7.315393953534179e-15,0.05000000000000001
310,0.0,0.0573,4617.599193749241,-637.1507900343314,0.20928769750858287
311,0.0,0.065,5243.290141411739,637.1507900343314,0.05000000000000002
312,0.0,0.061399999999999996,4054.477340852992,3.1585845050585704e-14,0.05000000000000001
313,0.0,0.058,3629.007496442493,-8.661929800367058e-15,0.05000000000000001
314,0.0,0.056,2915.719816107244,-222.07851063298097,0.10551962765824524
315,0.0,0.0557,2790.581626574744,-373.98162128952197,0.19901503298062573
316,0.0,0.0555,2828.1230834344938,-374.79828655613835,0.2927146046196603
317,0.0,0.058,2652.929618088994,-173.54846109014932,0.3361017198921976
318,0.0,0.066,2803.095445527994,-46.19591498960045,0.34765069863959774
319,0.0,0.065,3516.383125863242,-158.86269320439996,0.38736637194069773
320,3123.996712704,0.0729,5919.036364887237,-97.35850851960464,0.4117059990705989
321,6168.328664064001,0.0897,4066.9911598062417,-18.02695556895922,0.4162127379628387
322,8495.845126272,0.09709999999999999,4517.48864212324,-52.577097760160015,0.4293570124028787
323,9881.442939648,0.1075,3291.134384704744,105.81892590787575,0.4029022809259098
324,10174.997543424002,0.13040000000000002,3003.316548779994,129.32795389670517,0.3705702924517335
325,9561.277627776,0.12,5355.914511990988,1.5181200201227079,0.37019076244670285
326,7522.796969856001,0.1174,6657.351683128986,-90.81426548061734,0.3928943288168572
327,4855.533731328001,0.105,4892.90321072074,-101.61788974243494,0.41829880125246593
328,430.12276608000013,0.6551,4555.030098982991,268.91256182261736,0.3510706607968116
329,0.0,1.5,3704.090410161992,879.8965015062953,0.13109653542023778
330,0.0,0.775,4117.0464356192415,324.3861416809511,0.05
331,0.0,0.221,10173.734808992229,1.2212453270876722e-15,0.05
332,0.0,0.1,7545.832828809734,-2.398081733190338e-14,0.05000000000000001
333,0.0,0.0655,9110.060197965982,4.245199518789533e-14,0.049999999999999996
334,0.0,0.058,8008.844130079983,-6.160385561128388e-14,0.05000000000000001
335,0.0,0.056,6895.114243240736,9.373715021245282e-14,0.04999999999999999
336,0.0,0.0545,4567.54391793624,-475.519874057513,0.16887996851437825
337,0.0,0.056299999999999996,3378.731117377493,82.62647763520145,0.14822334910557788
338,0.0,0.0545,2690.4710749487444,-241.14319243202831,0.20850914721358496
339,0.0,0.055,2890.692178200744,-230.62134902354188,0.26616448446947044
340,0.0,0.056,2665.443437042245,-154.00638092460434,0.30466607970062154
341,0.0,0.06,2640.415799135744,-107.93582728162046,0.33165003652102665
342,0.0,0.0722,3053.3718245929936,-148.2239899423605,0.3687060340066168
343,0.0,0.084,3666.5489533022414,-211.85623796010427,0.42167009349664286
344,2801.8230455039998,0.13,5393.455968850739,-174.12742772884513,0.46520195042885415
345,5973.18347136,0.235,4855.36175386099,596.6312626431262,0.3160441347680726
346,8409.987936000003,0.22,4767.76502118824,389.1163144734351,0.2187650561497138
347,9870.564348288,0.2139,4041.963521899741,17.403316933345003,0.21441422691637757
348,10301.523929088002,0.2238,3341.1896605177426,270.9506740866774,0.14667655839470822
349,9610.8170592,0.203,6569.754950456237,-127.77832220032839,0.17862113894479031
350,7689.992550912002,0.175,7157.904441258985,-182.4966502730437,0.22424530151305125
351,5074.277099136001,0.096,4755.25120223499,-257.82259813104537,0.2887009510458126
352,430.12276608000013,0.301,3879.283875507492,-56.75574709807255,0.30288988782033077
353,0.0,1.253,3841.742418647742,908.3750050508593,0.07579613655761597
354,0.0,0.46,3478.841669003493,103.18454623046388,0.049999999999999996
355,0.0,0.1,3941.852970273742,-2.581268532253489e-14,0.05
356,0.0,0.065,8922.352913667231,-2.398081733190338e-14,0.05000000000000001
357,0.0,0.0608,7645.943380435734,4.4353409833775004e-14,0.049999999999999996
358,0.0,0.0591,7157.904441258985,-2.5979218776228663e-14,0.05
359,0.0,0.056,5581.163253149488,-2.398081733190338e-14,0.05000000000000001
360,0.0,0.0498,5405.969787803989,5.889733145636455e-14,0.049999999999999996
361,0.0,0.0474,3891.7976944607417,-5.562359775603883e-14,0.05000000000000001
362,0.0,0.0421,3040.858005639744,1.256009936123634e-14,0.05000000000000001
363,0.0,0.039,2502.763790649995,-378.6225590405871,0.14465563976014678
364,0.0,0.039,2477.7361527434946,-491.92406101535556,0.2676366550139857
365,0.0,0.042,2465.2223337902446,-298.3948241175563,0.34223536104337476
