,Irradiation_W,Price,CONSUMPTION
1744,298.85,62.05,3528.8969448164926
1745,7.95,67.75,4967.986124440239
1746,0.0,83.0,4129.560254572491
1747,0.0,71.0,7420.694639277234
1748,0.0,50.25,7207.959717071985
1749,0.0,60.1,6181.826562905487
1750,0.0,50.0,6256.909476624987
1751,0.0,49.0,5155.693408738989
1752,0.0,48.0,4292.239900964741
1753,0.0,48.0,2953.2612729669936
1754,0.0,45.0,3328.675841564493
1755,0.0,41.6,2452.7085148369947
1756,0.0,44.0,2477.7361527434946
1757,0.0,48.5,2640.415799135744
1758,0.0,51.9,2778.067807621494
1759,176.84,62.0,5831.439632214488
1760,397.67,70.0,6281.937114531486
1761,594.2,69.6,4292.239900964741
1762,749.84,67.0,3691.5765912087422
